1s_uniform 1s_normal 2p_uniform 2p_normal
               1               1         3.02447               1
               1        0.898603         5.25604               1
         0.82299        0.898603         5.25604         1.87897
        0.747174         1.54746         5.95392         1.87897
        0.747174          1.4674         4.44601         1.87897
        0.747174         1.81136         4.44601         1.87897
        0.747174         1.81136         6.54812         1.98024
         1.36416         1.81136         5.73729         1.98024
         0.97221         1.61801         5.72151         5.28738
         0.97221         1.67365         6.66686         5.20161
         1.03269         1.67365         8.19622         6.29582
         1.14135         1.67365          5.3426         4.22606
         1.14135         2.28191         5.15549         5.80185
         1.14135         2.28191          4.9001         5.80185
         1.58022         1.49835         5.14004         5.80185
        0.994029         1.25296         7.48393         5.80185
        0.907967         2.39046         6.42233         5.36076
        0.907967         2.74811         6.42233         5.36076
        0.907967         2.74811         6.66402         4.08743
        0.907967         2.49264         6.66402         4.08743
        0.907967         2.57731         5.44085         1.73113
        0.525527         2.57731         3.91956         1.73113
        0.525527         2.57731         3.91956         1.73113
        0.525527         1.94603         4.45386        0.919304
        0.925186         1.94603         4.45386         2.36739
        0.925186         2.24508         4.45386         2.36739
        0.857886         3.60516         5.15136         3.76777
        0.857886         3.60516         5.80205         2.32974
         1.14654         3.76443         5.80205         3.77843
         1.35145         3.76443         5.80205          2.7574
        0.820402         2.43075         5.80205          2.7574
        0.820402         2.43075         5.75888         3.87446
        0.820402         2.43075         5.75888         3.87446
        0.805003         1.92025         5.75888         4.66661
        0.805003         1.86921         5.75888         4.05098
        0.805003         1.86921         5.75888         4.05098
        0.805003         1.79577         8.37814         4.05098
        0.805003         2.07005         8.37814         4.35517
         1.56607         2.07005         5.61165         5.95241
         1.56607         2.07005         5.61165         5.61612
         1.56607         2.07005         5.61165         5.61612
         1.56607         2.07005         4.19257         5.61612
          1.8786         2.07005         4.19257         5.61612
         2.05435         1.18496          3.2181         5.61612
         2.05435         1.18496          3.2181         6.32542
         1.90895         1.18496         4.71148         6.32542
         1.90895        0.559046         6.27902         7.97706
         1.90895        0.559046         6.27902         8.09382
         1.31563        0.109397         7.37178         6.76377
         1.31563        0.109397         7.37178         5.43504
         1.31563         2.25698         7.37178         5.42898
         1.43746         2.25698         7.37178         2.74554
         1.43746          1.4158         7.68615         1.95462
          1.2043        0.789859         7.68615         1.95462
         1.59001        0.789859         7.14227         1.95462
         1.59001        0.806938         10.0108         1.95462
         1.59001        0.806938         10.0108         1.95462
         1.72463        0.806938         8.66677         1.95462
        0.701272        0.573833         8.66677         1.95462
        0.496977        0.573833         8.66677         1.95462
         1.10097         1.90424         8.12109         1.95462
        0.601815         1.25863         8.12109         2.95773
        0.601815        0.959509         8.12109         2.95773
        0.601815        0.959509         8.12109         4.03918
        0.797672        0.773893          7.5301         5.08055
        0.797672         1.32716          7.5301         5.08055
        0.797672         2.15956          7.5301         5.08055
        0.797672          2.8102         5.49397         4.65481
          1.1335         1.87254         4.78635         4.65481
        0.601501         1.53685         4.78635         4.65481
